090305 f:1.250000 Hz
0.040000
3
318
1
1
Phase Angle
mrad
0.0, 1.250000
0.060000   0.040000   1   223.430923   47.141692   
0.080000   0.040000   2   359.184174   2888.028559   
0.100000   0.040000   3   0.261830   -2416.184857   
0.120000   0.040000   4   116.960327   -29.121517   
0.140000   0.040000   5   179.232147   -20.798914   
0.160000   0.040000   6   299.977509   118.694085   
0.180000   0.040000   7   46.293869   -1714.064273   
0.200000   0.040000   8   811.858093   1111.976148   
0.220000   0.040000   9   956.262390   -1836.755705   
0.240000   0.040000   10   34.304482   284.593051   
0.260000   0.040000   11   0.036280   507.455525   
0.280000   0.040000   12   0.064040   -73.081302   
0.300000   0.040000   13   42.173950   -459.382705   
0.320000   0.040000   14   67.758400   1.720720   
0.340000   0.040000   15   29.945200   523.280262   
0.360000   0.040000   16   234.129730   8.592256   
0.380000   0.040000   17   298.970795   -1701.418386   
0.400000   0.040000   18   0.053320   2725.863354   
0.420000   0.040000   19   222.566254   2.376789   
0.440000   0.040000   20   228.834137   1.801354   
0.460000   0.040000   21   342.889954   2.705435   
0.480000   0.040000   22   345.559662   2.748545   
0.100000   0.040000   1   0.000090   -998.259236   
0.120000   0.040000   2   0.000060   -1227.617660   
0.140000   0.040000   3   169.560516   -49.859344   
0.160000   0.040000   4   220.280273   -6.148795   
0.180000   0.040000   5   300.534119   -379.715040   
0.200000   0.040000   6   145.397995   1271.768077   
0.220000   0.040000   7   409.756531   -1774.612572   
0.240000   0.040000   8   639.966431   979.659386   
0.260000   0.040000   9   94.153152   12.473519   
0.280000   0.040000   10   0.038050   -29.947057   
0.300000   0.040000   11   0.058460   402.047576   
0.320000   0.040000   12   42.722069   147.047488   
0.340000   0.040000   13   72.023293   1.824742   
0.360000   0.040000   14   105.391747   -268.973744   
0.380000   0.040000   15   231.157257   -40.013242   
0.400000   0.040000   16   302.169403   -1245.209704   
0.420000   0.040000   17   0.130400   -2453.904805   
0.440000   0.040000   18   243.580536   2.644523   
0.460000   0.040000   19   252.544693   1.934523   
0.480000   0.040000   20   372.134186   2.765649   
0.500000   0.040000   21   376.560577   2.840872   
0.140000   0.040000   1   384312.156250   214.457854   
0.160000   0.040000   2   24739.568359   3051.787133   
0.180000   0.040000   3   74865.242187   2389.530875   
0.200000   0.040000   4   1408330.625000   2405.213698   
0.220000   0.040000   5   2213317.000000   -569.271256   
0.240000   0.040000   6   19115466.000000   3005.299526   
0.260000   0.040000   7   27702190.000000   -125.998462   
0.280000   0.040000   8   8580196.000000   2511.594467   
0.300000   0.040000   9   363.245544   18.809414   
0.320000   0.040000   10   297.845551   502.182899   
0.340000   0.040000   11   1599964.750000   -660.867686   
0.360000   0.040000   12   953.032410   -305.635785   
0.380000   0.040000   13   1796166.875000   2855.907108   
