LR07.AMP
0.50
3
790
0
0
Error estimate for data present
Type of error estimate (0=same unit as data)
1
  -0.25	0.50	4.000000	32.924884	0.030406
  -0.25	0.50	1.000000	48.919573	0.030089
  -0.25	0.50	2.000000	52.242584	0.030000
  -0.25	0.50	3.000000	45.476373	0.030515
  -0.25	1.00	3.500000	11.115776	0.030065
  -0.25	1.00	2.500000	14.781659	0.030119
  -0.25	1.00	4.500000	17.920847	0.030702
  -0.25	1.00	4.000000	13.408268	0.030550
  -0.25	1.00	3.000000	12.461717	0.030309
  -0.25	1.50	3.666667	15.362565	0.030423
  -0.25	1.50	4.333333	14.008175	0.038741
  -0.25	1.50	4.000000	14.481768	0.030590
  -0.25	1.50	4.666667	13.309894	0.030721
  -0.25	1.50	3.333333	16.262741	0.030615
  -0.25	2.00	4.250000	10.951241	0.032275
  -0.25	2.00	4.750000	11.891324	0.031558
  -0.25	2.00	4.500000	11.212277	0.032083
  -0.25	2.00	3.750000	11.308613	0.038081
  -0.25	2.00	4.000000	11.375600	0.032353
  -0.25	2.50	4.200000	9.990025	0.031135
  -0.25	2.50	4.600000	8.311870	0.030285
  -0.25	2.50	4.800000	8.127749	0.030488
  -0.25	2.50	4.000000	11.169016	0.031275
  -0.25	2.50	4.400000	8.923614	0.031070
  -0.25	3.00	4.666667	8.278951	0.030535
  -0.25	3.00	4.500000	8.281565	0.033579
  -0.25	3.00	4.333333	8.285434	0.030888
  -0.25	3.00	4.833333	8.124606	0.030794
  -0.25	3.00	4.166667	8.396658	0.031059
  -0.25	3.50	4.285714	7.330023	0.031518
  -0.25	3.50	4.571429	7.807673	0.038368
  -0.25	3.50	4.714286	6.803408	0.030779
  -0.25	3.50	4.428571	7.077220	0.031067
  -0.25	3.50	4.857143	6.878149	0.033325
  -0.25	4.00	4.500000	6.720000	0.031871
  -0.25	4.00	4.750000	6.130509	0.036715
  -0.25	4.00	4.875000	6.708533	0.067037
  -0.25	4.00	4.375000	6.935492	0.032413
  -0.25	4.00	4.625000	6.667441	0.032886
  -0.25	4.50	4.444444	5.700263	0.043730
  -0.25	4.50	4.888889	4.537682	0.050862
  -0.25	4.50	4.555556	5.240460	0.045890
  -0.25	4.50	4.777778	4.116868	0.128550
  -0.25	4.50	4.666667	4.911941	0.034959
   0.25	0.50	1.000000	44.569731	0.030480
   0.25	0.50	3.000000	40.194301	0.030419
   0.25	0.50	2.000000	49.393007	0.030298
   0.25	0.50	4.000000	21.657742	0.031018
   0.75	0.50	1.000000	46.077330	0.030290
   0.75	0.50	3.000000	27.577923	0.030937
   0.75	0.50	2.000000	47.960171	0.030084
   0.75	0.50	4.000000	20.887143	0.031136
   0.75	1.00	2.500000	14.076506	0.031560
   0.75	1.00	3.000000	14.774013	0.030011
   0.75	1.00	4.500000	17.513051	0.030383
   0.75	1.00	3.500000	19.009745	0.030178
   0.75	1.00	4.000000	20.210670	0.030366
   0.75	1.50	3.333333	15.589926	0.030476
   0.75	1.50	3.666667	15.062646	0.031084
   0.75	1.50	4.000000	14.255107	0.030842
   0.75	1.50	4.333333	13.177393	0.032465
   0.75	1.50	4.666667	12.276765	0.042087
   0.75	2.00	3.750000	12.418129	0.030046
   0.75	2.00	4.000000	12.715083	0.031271
   0.75	2.00	4.250000	13.338546	0.030116
   0.75	2.00	4.500000	13.145850	0.030000
   0.75	2.00	4.750000	12.894882	0.037263
   0.75	2.50	4.000000	9.692289	0.031123
   0.75	2.50	4.200000	8.949857	0.030106
   0.75	2.50	4.400000	8.845354	0.030478
   0.75	2.50	4.600000	8.674459	0.030544
   0.75	2.50	4.800000	8.983399	0.038088
   0.75	3.00	4.166667	8.838422	0.030252
   0.75	3.00	4.333333	8.637092	0.031141
   0.75	3.00	4.500000	8.608995	0.030312
   0.75	3.00	4.666667	8.281734	0.030000
   0.75	3.00	4.833333	8.072132	0.038394
   0.75	3.50	4.285714	8.293171	0.050107
   0.75	3.50	4.428571	7.698094	0.033942
   0.75	3.50	4.571429	7.659089	0.035316
   0.75	3.50	4.714286	8.107745	0.038676
   0.75	3.50	4.857143	8.263481	0.045221
   0.75	4.00	4.375000	7.859830	0.031065
   0.75	4.00	4.500000	7.182434	0.031508
   0.75	4.00	4.625000	7.375915	0.067009
   0.75	4.00	4.750000	6.388815	0.031922
   0.75	4.00	4.875000	6.584300	0.048868
   0.75	4.50	4.444444	6.087659	0.048182
   0.75	4.50	4.555556	5.441483	0.031924
   0.75	4.50	4.666667	5.492059	0.069365
   0.75	4.50	4.777778	4.895365	0.071284
   1.25	0.50	1.000000	59.971273	0.030056
   1.25	0.50	3.000000	33.290110	0.031113
   1.25	0.50	2.000000	40.827237	0.030983
   1.25	0.50	4.000000	25.865798	0.030293
   1.25	1.50	3.333333	17.114926	0.031506
   1.25	1.50	3.666667	16.044004	0.030407
   1.25	1.50	4.000000	14.731386	0.030340
   1.25	1.50	4.333333	13.454080	0.031820
   1.25	1.50	4.666667	12.839042	0.030520
   1.75	0.50	1.000000	50.176968	0.030784
   1.75	0.50	3.000000	41.319022	0.030193
   1.75	0.50	2.000000	49.862886	0.030738
   1.75	0.50	4.000000	23.689658	0.030568
   1.75	1.00	2.500000	27.594051	0.030955
   1.75	1.00	3.000000	28.126659	0.030353
   1.75	1.00	4.500000	18.832451	0.030166
   1.75	1.00	3.500000	23.683620	0.030337
   1.75	1.00	4.000000	21.718783	0.030263
   1.75	2.00	3.750000	14.416998	0.030516
   1.75	2.00	4.000000	14.379765	0.031873
   1.75	2.00	4.250000	13.520027	0.030516
   1.75	2.00	4.500000	11.802952	0.034994
   1.75	2.00	4.750000	10.359425	0.030298
   2.25	0.50	1.000000	54.364862	0.030000
   2.25	0.50	3.000000	34.468585	0.030977
   2.25	0.50	2.000000	57.625644	0.030557
   2.25	0.50	4.000000	25.068191	0.030228
   2.25	1.50	3.333333	14.976866	0.030625
   2.25	1.50	3.666667	13.573694	0.030000
   2.25	1.50	4.000000	13.100502	0.030344
   2.25	1.50	4.333333	14.648845	0.033343
   2.25	1.50	4.666667	13.067702	0.030170
   2.25	2.50	4.000000	11.640931	0.032446
   2.25	2.50	4.200000	11.479529	0.030579
   2.25	2.50	4.400000	11.608219	0.031730
   2.25	2.50	4.600000	11.797864	0.030600
   2.25	2.50	4.800000	11.413971	0.030347
   2.75	0.50	1.000000	43.379176	0.030031
   2.75	0.50	3.000000	24.362274	0.031520
   2.75	0.50	2.000000	31.680382	0.030296
   2.75	0.50	4.000000	25.726448	0.031309
   2.75	1.00	2.500000	23.505762	0.030383
   2.75	1.00	3.000000	20.896068	0.030258
   2.75	1.00	4.500000	16.958610	0.032111
   2.75	1.00	3.500000	18.062730	0.030040
   2.75	1.00	4.000000	16.722756	0.030040
   2.75	1.50	3.333333	15.237569	0.031692
   2.75	1.50	3.666667	14.639556	0.030139
   2.75	1.50	4.000000	14.910690	0.036715
   2.75	1.50	4.333333	14.821913	0.030165
   2.75	1.50	4.666667	16.327679	0.030045
   2.75	2.00	3.750000	17.133097	0.031568
   2.75	2.00	4.000000	15.006882	0.030763
   2.75	2.00	4.250000	13.331418	0.030989
   2.75	2.00	4.500000	12.428780	0.030790
   2.75	2.00	4.750000	12.104553	0.030765
   2.75	3.00	4.166667	13.347243	0.030666
   2.75	3.00	4.333333	12.782339	0.030578
   2.75	3.00	4.500000	12.308187	0.030763
   2.75	3.00	4.666667	12.134281	0.030000
   2.75	3.00	4.833333	12.354603	0.039924
   3.25	0.50	1.000000	24.454699	0.031149
   3.25	0.50	3.000000	25.578842	0.032106
   3.25	0.50	2.000000	23.154361	0.031156
   3.25	0.50	4.000000	30.945065	0.030218
   3.25	2.50	4.000000	16.310329	0.030616
   3.25	2.50	4.200000	16.589226	0.031145
   3.25	2.50	4.400000	16.223706	0.030326
   3.25	2.50	4.600000	16.243546	0.030944
   3.25	2.50	4.800000	16.262971	0.036986
   3.25	3.50	4.285714	15.268915	0.030091
   3.25	3.50	4.428571	14.992832	0.030810
   3.25	3.50	4.571429	13.802713	0.030472
   3.25	3.50	4.714286	13.362217	0.030000
   3.25	3.50	4.857143	13.461906	0.041314
   3.75	0.50	1.000000	32.753824	0.030684
   3.75	0.50	3.000000	48.338866	0.030000
   3.75	0.50	2.000000	40.376755	0.030133
   3.75	0.50	4.000000	38.720615	0.032783
   3.75	1.00	2.500000	28.171756	0.030125
   3.75	1.00	3.000000	24.937536	0.030121
   3.75	1.00	4.500000	18.186209	0.032952
   3.75	1.00	3.500000	23.501213	0.030822
   3.75	1.00	4.000000	20.574311	0.030458
   3.75	1.50	3.333333	17.989809	0.038597
   3.75	1.50	3.666667	19.532195	0.030188
   3.75	1.50	4.000000	21.882999	0.030526
   3.75	1.50	4.333333	22.683199	0.030000
   3.75	1.50	4.666667	22.703409	0.030653
   3.75	2.00	3.750000	19.346649	0.030887
   3.75	2.00	4.000000	18.099741	0.030855
   3.75	2.00	4.250000	17.471477	0.030888
   3.75	2.00	4.500000	17.710743	0.030454
   3.75	2.00	4.750000	17.850813	0.035016
   3.75	3.00	4.166667	17.598237	0.030253
   3.75	3.00	4.333333	17.388760	0.038502
   3.75	3.00	4.500000	16.691431	0.030241
   3.75	3.00	4.666667	16.851013	0.030087
   3.75	3.00	4.833333	18.278912	0.047634
   3.75	4.00	4.375000	11.066267	0.069477
   3.75	4.00	4.500000	10.554146	0.033762
   3.75	4.00	4.625000	9.656258	0.032977
   3.75	4.00	4.750000	9.386572	0.051383
   3.75	4.00	4.875000	10.559727	0.046638
   4.25	0.50	1.000000	41.137176	0.030049
   4.25	0.50	3.000000	47.498460	0.030638
   4.25	0.50	2.000000	55.223708	0.030242
   4.25	0.50	4.000000	37.844496	0.030712
   4.25	1.50	3.333333	23.288074	0.030332
   4.25	1.50	3.666667	25.986775	0.030314
   4.25	1.50	4.000000	27.215904	0.031472
   4.25	1.50	4.333333	27.213231	0.030113
   4.25	1.50	4.666667	24.196516	0.030582
   4.25	3.50	4.285714	16.784690	0.031326
   4.25	3.50	4.428571	16.153553	0.030751
   4.25	3.50	4.571429	15.299643	0.047039
   4.25	3.50	4.714286	13.827933	0.040174
   4.25	3.50	4.857143	13.492168	0.040735
   4.75	0.50	1.000000	56.544394	0.030426
   4.75	0.50	3.000000	49.536387	0.030476
   4.75	0.50	2.000000	62.085977	0.030582
   4.75	0.50	4.000000	41.667990	0.030162
   4.75	1.00	2.500000	37.860304	0.030464
   4.75	1.00	3.000000	31.018181	0.030353
   4.75	1.00	4.500000	24.473428	0.030073
   4.75	1.00	3.500000	26.158762	0.030369
   4.75	1.00	4.000000	25.787382	0.030144
   4.75	2.00	3.750000	24.037359	0.030904
   4.75	2.00	4.000000	24.281173	0.031109
   4.75	2.00	4.250000	23.962011	0.030712
   4.75	2.00	4.500000	23.852825	0.030187
   4.75	2.00	4.750000	25.240318	0.033303
   4.75	2.50	4.000000	25.874722	0.030485
   4.75	2.50	4.200000	24.956344	0.030342
   4.75	2.50	4.400000	22.997471	0.030414
   4.75	2.50	4.600000	21.876356	0.030162
   4.75	2.50	4.800000	21.261428	0.033293
   4.75	4.00	4.375000	11.022224	0.030759
   4.75	4.00	4.500000	9.907040	0.044580
   4.75	4.00	4.625000	10.467291	0.037328
   5.25	0.50	1.000000	63.897839	0.030628
   5.25	0.50	3.000000	53.857461	0.030375
   5.25	0.50	2.000000	58.595696	0.030708
   5.25	0.50	4.000000	44.377291	0.030910
   5.25	1.50	3.333333	37.200812	0.032079
   5.25	1.50	3.666667	37.330246	0.030372
   5.25	1.50	4.000000	33.032388	0.030061
   5.25	1.50	4.333333	28.493314	0.030108
   5.25	1.50	4.666667	26.737998	0.030028
   5.75	0.50	1.000000	65.268450	0.030231
   5.75	0.50	3.000000	63.263826	0.030479
   5.75	0.50	2.000000	69.037207	0.030155
   5.75	0.50	4.000000	65.451743	0.030206
   5.75	1.00	2.500000	35.627565	0.030123
   5.75	1.00	3.000000	34.612235	0.030083
   5.75	1.00	4.500000	35.608004	0.030301
   5.75	1.00	3.500000	32.825689	0.030059
   5.75	1.00	4.000000	34.435253	0.033129
   5.75	1.50	3.333333	40.773057	0.030301
