LR09.AMP
0.50
3
790
0
0
Error estimate for data present
Type of error estimate (0=same unit as data)
1
  -0.25	   0.50	   4.000000	  31.414408	   0.030565
  -0.25	   0.50	   1.000000	  58.843176	   0.030603
  -0.25	   0.50	   2.000000	  58.609889	   0.031507
  -0.25	   0.50	   3.000000	  45.793413	   0.030511
  -0.25	   1.00	   3.500000	  13.752855	   0.030440
  -0.25	   1.00	   2.500000	  14.417410	   0.030343
  -0.25	   1.00	   4.500000	  13.314579	   0.030371
  -0.25	   1.00	   4.000000	  14.856339	   0.030586
  -0.25	   1.00	   3.000000	  12.697971	   0.030132
  -0.25	   1.50	   3.666667	  13.051406	   0.030902
  -0.25	   1.50	   4.333333	  15.731491	   0.030740
  -0.25	   1.50	   4.000000	  13.598573	   0.030628
  -0.25	   1.50	   4.666667	  16.797993	   0.030615
  -0.25	   1.50	   3.333333	  15.603839	   0.030620
  -0.25	   2.00	   4.250000	  12.852597	   0.030485
  -0.25	   2.00	   4.750000	  11.922509	   0.043797
  -0.25	   2.00	   4.500000	  11.513921	   0.030390
  -0.25	   2.00	   3.750000	  13.773753	   0.031245
  -0.25	   2.00	   4.000000	  13.372269	   0.030000
  -0.25	   2.50	   4.200000	  11.853467	   0.030239
  -0.25	   2.50	   4.600000	  10.963649	   0.030541
  -0.25	   2.50	   4.800000	  10.240721	   0.030645
  -0.25	   2.50	   4.000000	  11.709024	   0.030358
  -0.25	   2.50	   4.400000	  11.632866	   0.044580
  -0.25	   3.00	   4.666667	   8.626561	   0.030685
  -0.25	   3.00	   4.500000	   8.789280	   0.031379
  -0.25	   3.00	   4.333333	   8.888642	   0.032482
  -0.25	   3.00	   4.833333	   8.564945	   0.033014
  -0.25	   3.00	   4.166667	   9.183501	   0.033510
  -0.25	   3.50	   4.285714	   7.900130	   0.051108
  -0.25	   3.50	   4.571429	   7.022699	   0.030466
  -0.25	   3.50	   4.714286	   7.189469	   0.064953
  -0.25	   3.50	   4.428571	   7.268323	   0.034570
  -0.25	   3.50	   4.857143	   6.554725	   0.031745
  -0.25	   4.00	   4.500000	   6.721270	   0.031603
  -0.25	   4.00	   4.750000	   6.730169	   0.032447
  -0.25	   4.00	   4.875000	   6.646416	   0.043217
  -0.25	   4.00	   4.375000	   6.740209	   0.030248
  -0.25	   4.00	   4.625000	   6.844332	   0.030562
  -0.25	   4.50	   4.444444	   6.328097	   0.030310
  -0.25	   4.50	   4.888889	   5.270475	   0.030945
