Rothsch”nberg,991207,DiDi,2.5m
9
14
2.5
2.5
3
753
IP present
Total Chargeability
Promille
120,760
   7.5   10.0    5.0   10.0   17.5   10.0   20.0   10.0  312.73   10.50
   2.5   10.0    0.0   10.0   15.0   10.0   17.5   10.0  311.24   16.55
   5.0   10.0    2.5   10.0   17.5   10.0   20.0   10.0  310.89   15.03
   2.5   10.0    0.0   10.0   17.5   10.0   20.0   10.0  306.96   35.47
   2.5   12.5    0.0   12.5    5.0   12.5    7.5   12.5  232.51    4.37
   5.0   12.5    2.5   12.5    7.5   12.5   10.0   12.5  191.90    5.37
   7.5   12.5    5.0   12.5   10.0   12.5   12.5   12.5  232.90    4.66
  10.0   12.5    7.5   12.5   12.5   12.5   15.0   12.5  177.85    5.37
  12.5   12.5   10.0   12.5   15.0   12.5   17.5   12.5  187.44    4.37
  15.0   12.5   12.5   12.5   17.5   12.5   20.0   12.5  229.63    5.53
   2.5   12.5    0.0   12.5    7.5   12.5   10.0   12.5  273.22    5.97
   5.0   12.5    2.5   12.5   10.0   12.5   12.5   12.5  313.66    5.97
   7.5   12.5    5.0   12.5   12.5   12.5   15.0   12.5  249.63    4.82
  10.0   12.5    7.5   12.5   15.0   12.5   17.5   12.5  190.48    5.82
  12.5   12.5   10.0   12.5   17.5   12.5   20.0   12.5  274.35    8.74
   2.5   12.5    0.0   12.5   10.0   12.5   12.5   12.5  371.32    1.58
   5.0   12.5    2.5   12.5   12.5   12.5   15.0   12.5  293.74    5.97
   7.5   12.5    5.0   12.5   15.0   12.5   17.5   12.5  237.52    7.29
  10.0   12.5    7.5   12.5   17.5   12.5   20.0   12.5  251.47   13.71
   2.5   12.5    0.0   12.5   12.5   12.5   15.0   12.5  318.33    9.66
   5.0   12.5    2.5   12.5   15.0   12.5   17.5   12.5  259.58    9.89
   7.5   12.5    5.0   12.5   17.5   12.5   20.0   12.5  285.81   20.00
   2.5   12.5    0.0   12.5   15.0   12.5   17.5   12.5  268.85   15.08
   5.0   12.5    2.5   12.5   17.5   12.5   20.0   12.5  293.39   27.74
   2.5   12.5    0.0   12.5   17.5   12.5   20.0   12.5  290.23   39.16
   2.5   15.0    0.0   15.0    5.0   15.0    7.5   15.0  276.45    4.82
   5.0   15.0    2.5   15.0    7.5   15.0   10.0   15.0  263.86    5.37
   7.5   15.0    5.0   15.0   10.0   15.0   12.5   15.0  304.98    5.37
  10.0   15.0    7.5   15.0   12.5   15.0   15.0   15.0  170.57    5.53
