234 7 58 1 191.68
235 7 59 1 193.59
236 7 60 1 200.94
237 9 1 1 58.96
238 9 2 1 59.12
239 9 3 1 59.54
240 9 4 1 50.81
241 9 5 1 40.75
242 9 6 1 30.44
243 9 7 1 19.38
244 9 8 1 10.80
245 9 10 1 10.63
246 9 11 1 20.58
247 9 12 1 31.11
248 9 13 1 38.96
249 9 14 1 48.67
250 9 15 1 57.48
251 9 16 1 65.41
252 9 17 1 66.45
253 9 18 1 71.04
254 9 19 1 73.55
255 9 20 1 77.07
256 9 21 1 76.56
257 9 22 1 80.45
258 9 23 1 83.82
259 9 24 1 91.03
260 9 25 1 87.89
261 9 26 1 91.65
262 9 27 1 94.05
263 9 28 1 102.09
264 9 29 1 108.63
265 9 30 1 114.79
266 9 31 1 118.59
267 9 32 1 126.45
268 9 33 1 128.34
269 9 34 1 128.23
270 9 35 1 132.43
271 9 36 1 126.01
272 9 37 1 130.81
273 9 38 1 129.28
274 9 39 1 135.75
275 9 40 1 139.36
276 9 41 1 142.57
277 9 42 1 141.01
278 9 43 1 142.17
279 9 44 1 143.93
280 9 45 1 151.17
281 9 46 1 153.70
282 9 47 1 157.96
283 9 48 1 160.61
284 9 49 1 163.22
285 9 50 1 165.17
286 9 51 1 169.10
287 9 52 1 173.55
288 9 53 1 174.83
289 9 54 1 181.88
290 9 55 1 178.58
291 9 56 1 179.90
292 9 57 1 181.24
293 9 58 1 184.24
294 9 59 1 189.23
295 9 60 1 190.19
296 11 1 1 67.78
297 11 2 1 66.22
298 11 3 1 64.96
299 11 4 1 59.47
300 11 5 1 57.09
301 11 6 1 49.14
302 11 7 1 38.32
303 11 8 1 29.53
304 11 9 1 20.44
305 11 10 1 11.05
306 11 12 1 8.40
307 11 13 1 22.61
308 11 14 1 29.87
309 11 15 1 39.26
310 11 16 1 49.63
311 11 17 1 59.07
312 11 18 1 67.69
313 11 19 1 68.51
314 11 20 1 67.28
315 11 21 1 72.89
316 11 22 1 74.60
317 11 23 1 78.45
318 11 24 1 81.32
319 11 25 1 84.00
320 11 26 1 89.56
321 11 27 1 95.21
322 11 28 1 101.33
323 11 29 1 104.59
324 11 30 1 108.22
325 11 31 1 114.51
326 11 32 1 117.35
327 11 33 1 122.34
328 11 34 1 124.41
329 11 35 1 116.72
330 11 36 1 119.81
331 11 37 1 126.74
332 11 38 1 128.54
333 11 39 1 133.75
334 11 40 1 132.12
335 11 41 1 132.55
336 11 42 1 135.43
337 11 43 1 142.61
338 11 44 1 144.27
339 11 45 1 143.36
340 11 46 1 151.62
341 11 47 1 152.45
342 11 48 1 151.61
343 11 49 1 155.68
344 11 50 1 160.28
345 11 51 1 164.05
346 11 52 1 166.03
347 11 53 1 163.13
348 11 54 1 166.99
349 11 55 1 171.87
350 11 56 1 183.85
351 11 57 1 172.53
352 11 58 1 180.88
353 11 59 1 188.22
354 11 60 1 184.22
355 13 1 1 75.61
356 13 2 1 72.17
357 13 3 1 68.72
358 13 4 1 66.88
359 13 5 1 65.54
360 13 6 1 67.14
361 13 7 1 59.85
362 13 8 1 51.40
363 13 9 1 39.00
364 13 10 1 30.70
365 13 11 1 19.32
366 13 12 1 8.15
367 13 14 1 10.19
368 13 15 1 21.02
369 13 16 1 31.51
370 13 17 1 39.99
371 13 18 1 50.47
372 13 19 1 55.39
373 13 20 1 62.10
374 13 21 1 65.52
375 13 22 1 67.05
376 13 23 1 71.32
377 13 24 1 69.91
378 13 25 1 78.75
379 13 26 1 81.67
380 13 27 1 88.65
381 13 28 1 90.78
382 13 29 1 98.42
383 13 30 1 101.87
384 13 31 1 108.77
385 13 32 1 111.94
386 13 33 1 115.31
387 13 34 1 115.09
388 13 35 1 114.77
389 13 36 1 118.98
390 13 37 1 117.51
391 13 38 1 120.96
392 13 39 1 120.97
393 13 40 1 123.54
394 13 41 1 132.17
395 13 42 1 133.86
396 13 43 1 134.65
397 13 44 1 135.58
398 13 45 1 144.38
399 13 46 1 139.76
400 13 47 1 145.69
401 13 48 1 145.23
402 13 49 1 153.94
403 13 50 1 155.08
404 13 51 1 158.66
405 13 52 1 155.43
406 13 53 1 160.98
407 13 54 1 164.65
408 13 55 1 165.88
409 13 56 1 168.74
410 13 57 1 174.62
411 13 58 1 172.05
412 13 59 1 176.73
413 13 60 1 179.39
414 15 1 1 87.32
