TRACE	52	100137.8	100000	-4.17	27.26				
TRACE	53	100139.8	100000	-4.14	25.18				
TRACE	54	100141.8	100000	-4.16	21.29				
TRACE	55	100143.8	100000	-4.19	16.62				
TRACE	56	100145.8	100000	-4.20	10.65				
TRACE	57	100147.8	100000	-4.18	4.67				
TRACE	58	100149.8	100000	-4.17	4.41				
TRACE	59	100151.8	100000	-4.14	10.13				
TRACE	60	100153.8	100000	-4.12	15.84				
TRACE	61	100155.8	100000	-4.11	20.51				
TRACE	62	100157.8	100000	-4.11	24.41				
TRACE	63	100159.8	100000	-4.11	27.00				
TRACE	64	100161.8	100000	-4.08	27.52				
TRACE	65	100163.8	100000	-4.05	29.08				
TRACE	66	100165.8	100000	-4.01	29.08				
TRACE	67	100167.8	100000	-3.97	29.86				
TRACE	68	100169.8	100000	-3.92	30.38				
TRACE	69	100171.8	100000	-3.90	30.90				
TRACE	70	100173.8	100000	-3.88	32.19				
TRACE	71	100175.8	100000	-3.86	32.19				
SHOT	7	100178.8	100000	-3.83	0.00				
TRACE	52	100137.8	100000	-4.17	35.43				
TRACE	53	100139.8	100000	-4.14	34.91				
TRACE	54	100141.8	100000	-4.16	34.27				
TRACE	55	100143.8	100000	-4.19	33.92				
TRACE	56	100145.8	100000	-4.20	32.97				
TRACE	57	100147.8	100000	-4.18	32.60				
TRACE	58	100149.8	100000	-4.17	32.19				
TRACE	59	100151.8	100000	-4.14	31.96				
TRACE	60	100153.8	100000	-4.12	31.42				
TRACE	61	100155.8	100000	-4.11	30.64				
TRACE	62	100157.8	100000	-4.11	31.16				
TRACE	63	100159.8	100000	-4.11	29.60				
TRACE	64	100161.8	100000	-4.08	28.82				
TRACE	65	100163.8	100000	-4.05	28.30				
TRACE	66	100165.8	100000	-4.01	26.22				
TRACE	67	100167.8	100000	-3.97	23.63				
TRACE	68	100169.8	100000	-3.92	21.03				
TRACE	69	100171.8	100000	-3.90	17.40				
TRACE	70	100173.8	100000	-3.88	16.36				
TRACE	71	100175.8	100000	-3.86	10.39				
TRACE	72	100177.8	100000	-3.84	8.57				
TRACE	73	100179.8	100000	-3.82	8.38				
TRACE	74	100181.8	100000	-3.79	13.06				
TRACE	75	100183.8	100000	-3.77	17.94				
TRACE	76	100185.8	100000	-3.75	23.98				
TRACE	77	100187.8	100000	-3.73	27.69				
TRACE	78	100189.8	100000	-3.72	27.55				
TRACE	79	100191.8	100000	-3.69	27.88				
TRACE	80	100193.8	100000	-3.69	27.88				
TRACE	81	100195.8	100000	-3.69	28.86				
TRACE	82	100197.8	100000	-3.71	29.83				
TRACE	83	100199.8	100000	-3.72	30.22				
TRACE	84	100201.79	100000	-3.81	29.83				
TRACE	85	100203.79	100000	-3.90	30.22				
TRACE	86	100205.79	100000	-3.99	31.00				
TRACE	87	100207.79	100000	-4.07	31.59				
TRACE	88	100209.79	100000	-4.15	32.17				
TRACE	89	100211.79	100000	-4.14	31.78				
TRACE	91	100215.79	100000	-4.08	33.73				
TRACE	92	100217.79	100000	-4.04	34.90				
TRACE	93	100219.79	100000	-3.99	34.71				
TRACE	94	100221.79	100000	-3.96	34.32				
TRACE	95	100223.79	100000	-3.93	34.90				
SHOT	8	100208.79	100000	-4.11	0.00				
TRACE	59	100151.8	100000	-4.14	39.20				
TRACE	60	100153.8	100000	-4.12	39.98				
TRACE	61	100155.8	100000	-4.11	39.46				
TRACE	62	100157.8	100000	-4.11	38.95				
TRACE	63	100159.8	100000	-4.11	38.43				
TRACE	64	100161.8	100000	-4.08	37.91				
TRACE	65	100163.8	100000	-4.05	37.39				
TRACE	66	100165.8	100000	-4.01	36.87				
TRACE	67	100167.8	100000	-3.97	36.09				
TRACE	68	100169.8	100000	-3.92	35.05				
TRACE	69	100171.8	100000	-3.90	34.27				
TRACE	70	100173.8	100000	-3.88	33.75				
TRACE	71	100175.8	100000	-3.86	33.23				
TRACE	72	100177.8	100000	-3.84	32.45				
TRACE	73	100179.8	100000	-3.82	32.56				
TRACE	74	100181.8	100000	-3.79	32.71				
TRACE	75	100183.8	100000	-3.77	32.17				
TRACE	76	100185.8	100000	-3.75	31.49				
TRACE	77	100187.8	100000	-3.73	31.00				
TRACE	78	100189.8	100000	-3.72	30.75				
TRACE	79	100191.8	100000	-3.69	30.53				
TRACE	80	100193.8	100000	-3.69	29.86				
TRACE	81	100195.8	100000	-3.69	28.08				
TRACE	82	100197.8	100000	-3.71	26.74				
TRACE	83	100199.8	100000	-3.72	23.40				
TRACE	84	100201.79	100000	-3.81	19.89				
TRACE	85	100203.79	100000	-3.90	16.62				
TRACE	86	100205.79	100000	-3.99	13.06				
TRACE	87	100207.79	100000	-4.07	8.83				
TRACE	88	100209.79	100000	-4.15	8.19				
TRACE	89	100211.79	100000	-4.14	13.65				
TRACE	91	100215.79	100000	-4.08	20.86				
TRACE	92	100217.79	100000	-4.04	25.44				
TRACE	93	100219.79	100000	-3.99	27.00				
TRACE	94	100221.79	100000	-3.96	27.69				
TRACE	95	100223.79	100000	-3.93	29.08				
TRACE	96	100225.78	100000	-3.89	30.12				
TRACE	97	100227.78	100000	-3.85	30.90				
TRACE	98	100229.78	100000	-3.80	31.42				
TRACE	99	100231.78	100000	-3.79	32.19				
TRACE	100	100233.78	100000	-3.78	32.97				
TRACE	101	100235.78	100000	-3.78	32.19				
TRACE	102	100237.78	100000	-3.79	31.68				
TRACE	103	100239.78	100000	-3.80	32.95				
TRACE	104	100241.78	100000	-3.79	33.15				
TRACE	105	100243.78	100000	-3.77	33.73				
SHOT	9	100238.78	100000	-3.79	0.00				
TRACE	72	100177.8	100000	-3.84	41.28				
TRACE	73	100179.8	100000	-3.82	40.76				
TRACE	74	100181.8	100000	-3.79	41.02				
TRACE	75	100183.8	100000	-3.77	40.50				
TRACE	76	100185.8	100000	-3.75	39.46				
TRACE	77	100187.8	100000	-3.73	39.20				
TRACE	78	100189.8	100000	-3.72	39.46				
TRACE	79	100191.8	100000	-3.69	38.95				
TRACE	80	100193.8	100000	-3.69	38.43				
TRACE	81	100195.8	100000	-3.69	37.91				
TRACE	82	100197.8	100000	-3.71	38.17				
TRACE	83	100199.8	100000	-3.72	36.87				
TRACE	84	100201.79	100000	-3.81	36.35				
TRACE	85	100203.79	100000	-3.90	33.73				
TRACE	86	100205.79	100000	-3.99	32.71				
TRACE	87	100207.79	100000	-4.07	32.45				
TRACE	88	100209.79	100000	-4.15	32.45				
TRACE	89	100211.79	100000	-4.14	32.17				
TRACE	91	100215.79	100000	-4.08	32.71				
TRACE	92	100217.79	100000	-4.04	31.39				
TRACE	93	100219.79	100000	-3.99	30.38				
TRACE	94	100221.79	100000	-3.96	29.25				
TRACE	95	100223.79	100000	-3.93	28.82				
TRACE	96	100225.78	100000	-3.89	28.56				
TRACE	97	100227.78	100000	-3.85	25.93				
TRACE	98	100229.78	100000	-3.80	22.33				
TRACE	99	100231.78	100000	-3.79	18.69				
TRACE	100	100233.78	100000	-3.78	15.32				
TRACE	101	100235.78	100000	-3.78	11.89				
TRACE	102	100237.78	100000	-3.79	8.31				
TRACE	103	100239.78	100000	-3.80	7.99				
TRACE	104	100241.78	100000	-3.79	10.92				
TRACE	105	100243.78	100000	-3.77	16.96				
TRACE	106	100245.78	100000	-3.77	20.08				
TRACE	107	100247.78	100000	-3.78	23.20				
TRACE	108	100249.78	100000	-3.79	25.93				
TRACE	109	100251.78	100000	-3.79	28.47				
TRACE	110	100253.78	100000	-3.79	29.05				
TRACE	111	100255.78	100000	-3.78	30.03				
TRACE	112	100257.78	100000	-3.74	30.03				
TRACE	113	100259.78	100000	-3.71	30.81				
TRACE	114	100261.78	100000	-3.66	31.00				
TRACE	115	100263.78	100000	-3.61	31.78				
TRACE	116	100265.78	100000	-3.55	32.95				
TRACE	117	100267.78	100000	-3.48	32.76				
TRACE	118	100269.78	100000	-3.40	34.71				
TRACE	119	100271.78	100000	-3.36	35.29				
TRACE	120	100273.78	100000	-3.33	35.10				
TRACE	121	100275.78	100000	-3.28	34.71				
TRACE	122	100277.77	100000	-3.19	35.29				
SHOT	10	100268.78	100000	-3.44	0.00				
TRACE	104	100241.78	100000	-3.79	33.54				
TRACE	105	100243.78	100000	-3.77	33.34				
TRACE	106	100245.78	100000	-3.77	33.20				
TRACE	107	100247.78	100000	-3.78	32.17				
TRACE	108	100249.78	100000	-3.79	31.59				
TRACE	109	100251.78	100000	-3.79	31.20				
TRACE	110	100253.78	100000	-3.79	30.42				
TRACE	111	100255.78	100000	-3.78	29.49				
TRACE	112	100257.78	100000	-3.74	29.29				
TRACE	113	100259.78	100000	-3.71	28.47				
TRACE	114	100261.78	100000	-3.66	19.89				
TRACE	115	100263.78	100000	-3.61	16.96				
TRACE	116	100265.78	100000	-3.55	10.33				
TRACE	117	100267.78	100000	-3.48	5.26				
TRACE	118	100269.78	100000	-3.40	5.07				
TRACE	119	100271.78	100000	-3.36	11.50				
TRACE	120	100273.78	100000	-3.33	16.96				
TRACE	121	100275.78	100000	-3.28	20.86				
TRACE	122	100277.77	100000	-3.19	27.69				
TRACE	123	100279.77	100000	-3.11	29.64				
TRACE	124	100281.77	100000	-2.99	31.78				
TRACE	125	100283.77	100000	-2.88	33.15				
TRACE	126	100285.76	100000	-2.79	33.15				
TRACE	127	100287.76	100000	-2.74	33.15				
TRACE	128	100289.76	100000	-2.70	33.46				
TRACE	129	100291.76	100000	-2.66	33.55				
TRACE	130	100293.76	100000	-2.62	33.63				
TRACE	131	100295.76	100000	-2.60	34.02				
TRACE	132	100297.76	100000	-2.59	34.43				
SHOT	11	100298.76	100000	-2.58	0.00				
TRACE	116	100265.78	100000	-3.55	31.51				
TRACE	117	100267.78	100000	-3.48	31.12				
TRACE	118	100269.78	100000	-3.40	30.73				
TRACE	119	100271.78	100000	-3.36	30.54				
TRACE	120	100273.78	100000	-3.33	30.30				
TRACE	121	100275.78	100000	-3.28	29.56				
TRACE	122	100277.77	100000	-3.19	28.98				
TRACE	123	100279.77	100000	-3.11	28.78				
TRACE	124	100281.77	100000	-2.99	28.33				
TRACE	125	100283.77	100000	-2.88	28.00				
TRACE	126	100285.76	100000	-2.79	25.86				
TRACE	127	100287.76	100000	-2.74	22.93				
TRACE	128	100289.76	100000	-2.70	19.23				
TRACE	129	100291.76	100000	-2.66	15.91				
TRACE	130	100293.76	100000	-2.62	10.65				
TRACE	131	100295.76	100000	-2.60	8.70				
TRACE	132	100297.76	100000	-2.59	4.80				
TRACE	133	100299.76	100000	-2.58	4.99				
TRACE	134	100301.76	100000	-2.56	9.28				
TRACE	135	100303.76	100000	-2.55	12.60				
TRACE	136	100305.76	100000	-2.54	17.47				
TRACE	137	100307.76	100000	-2.54	20.01				
TRACE	138	100309.76	100000	-2.54	23.71				
TRACE	139	100311.76	100000	-2.54	25.86				
TRACE	140	100313.76	100000	-2.53	28.39				
TRACE	141	100315.76	100000	-2.53	27.61				
TRACE	142	100317.76	100000	-2.54	27.81				
TRACE	143	100319.76	100000	-2.54	28.20				
TRACE	144	100321.76	100000	-2.55	29.17				
TRACE	145	100323.76	100000	-2.56	29.37				
TRACE	146	100325.76	100000	-2.56	30.34				
TRACE	147	100327.76	100000	-2.56	30.34				
TRACE	148	100329.76	100000	-2.57	29.56				
SHOT	12	100328.76	100000	-2.57	0.00				
TRACE	125	100283.77	100000	-2.88	38.90				
TRACE	126	100285.76	100000	-2.79	38.09				
TRACE	127	100287.76	100000	-2.74	37.47				
TRACE	128	100289.76	100000	-2.70	37.02				
TRACE	129	100291.76	100000	-2.66	36.66				
TRACE	130	100293.76	100000	-2.62	36.07				
TRACE	131	100295.76	100000	-2.60	35.68				
TRACE	132	100297.76	100000	-2.59	34.71				
TRACE	133	100299.76	100000	-2.58	35.10				
TRACE	134	100301.76	100000	-2.56	34.12				
TRACE	135	100303.76	100000	-2.55	33.93				
TRACE	136	100305.76	100000	-2.54	32.76				
TRACE	137	100307.76	100000	-2.54	33.15				
TRACE	138	100309.76	100000	-2.54	32.37				
TRACE	139	100311.76	100000	-2.54	31.98				
TRACE	140	100313.76	100000	-2.53	31.00				
TRACE	141	100315.76	100000	-2.53	30.03				
TRACE	142	100317.76	100000	-2.54	27.10				
