100# Number of electrodes
# x z
0	0
2	0
4	0
6	0
8	0
10	0
12	0
14	0
16	0
18	0
20	0
22	0
24	0
26	0
28	0
30	0
32	0
34	0
36	0
38	0
40	0
42	0
44	0
46	0
48	0
50	0
52	0
54	0
56	0
58	0
60	0
62	0
64	0
66	0
68	0
70	0
72	0
74	0
76	0
78	0
80	0
82	0
84	0
86	0
88	0
90	0
92	0
94	0
96	0
98	0
100	0
102	0
104	0
106	0
108	0
110	0
112	0
114	0
116	0
118	0
120	0
122	0
124	0
126	0
128	0
130	0
132	0
134	0
136	0
138	0
140	0
142	0
144	0
146	0
148	0
150	0
152	0
154	0
156	0
158	0
160	0
162	0
164	0
166	0
168	0
170	0
172	0
174	0
176	0
178	0
180	0
182	0
184	0
186	0
188	0
190	0
192	0
194	0
196	0
198	0
555# Number of data
#a	b	m	n	rhoa
   1	   2	   3	   4	409.09
   2	   3	   4	   5	801.03
   3	   4	   5	   6	1344.01
   4	   5	   6	   7	1258.64
   5	   6	   7	   8	1248.59
   6	   7	   8	   9	1590.25
   7	   8	   9	  10	1223.81
   8	   9	  10	  11	2149.48
   9	  10	  11	  12	1716.54
  10	  11	  12	  13	2058.22
  11	  12	  13	  14	1979.99
  12	  13	  14	  15	2636.09
  13	  14	  15	  16	2477.72
  14	  15	  16	  17	3371.2
  15	  16	  17	  18	2832.93
  16	  17	  18	  19	3343.89
  17	  18	  19	  20	1081.15
  18	  19	  20	  21	59.75
  19	  20	  21	  22	64.49
  20	  21	  22	  23	49.36
  21	  22	  23	  24	36.91
  22	  23	  24	  25	33.56
  23	  24	  25	  26	46.29
  24	  25	  26	  27	21.66
  25	  26	  27	  28	31.04
  26	  27	  28	  29	37.76
  27	  28	  29	  30	56.58
  28	  29	  30	  31	63.56
  29	  30	  31	  32	39.06
  30	  31	  32	  33	59.25
  31	  32	  33	  34	29.38
  32	  33	  34	  35	39.52
  33	  34	  35	  36	21.54
  34	  35	  36	  37	19.7
  35	  36	  37	  38	19.71
  36	  37	  38	  39	40.85
  37	  38	  39	  40	31.91
  38	  39	  40	  41	38.95
  39	  40	  41	  42	43.78
  40	  41	  42	  43	37.11
  41	  42	  43	  44	36.22
  42	  43	  44	  45	40.47
  43	  44	  45	  46	39.56
  44	  45	  46	  47	42.25
  45	  46	  47	  48	37.38
  46	  47	  48	  49	47.35
  47	  48	  49	  50	70.24
  48	  49	  50	  51	71.03
  49	  50	  51	  52	105.41
  50	  51	  52	  53	147.56
  51	  52	  53	  54	144.21
  52	  53	  54	  55	165.93
  53	  54	  55	  56	76.44
  54	  55	  56	  57	41.29
  55	  56	  57	  58	43.22
  56	  57	  58	  59	53.46
  57	  58	  59	  60	650.43
  58	  59	  60	  61	751.2
  59	  60	  61	  62	70.86
  60	  61	  62	  63	57.77
  61	  62	  63	  64	50.32
  62	  63	  64	  65	44.9
  63	  64	  65	  66	40.94
  64	  65	  66	  67	46.42
  65	  66	  67	  68	42.41
  66	  67	  68	  69	48
  67	  68	  69	  70	88.03
  68	  69	  70	  71	125.72
  69	  70	  71	  72	114.95
  70	  71	  72	  73	132.13
  71	  72	  73	  74	119.08
  72	  73	  74	  75	385.57
  73	  74	  75	  76	135.05
  74	  75	  76	  77	64.32
  75	  76	  77	  78	100.65
  76	  77	  78	  79	109.63
  77	  78	  79	  80	129.79
  78	  79	  80	  81	150.5
  79	  80	  81	  82	166.72
  80	  81	  82	  83	182.26
  81	  82	  83	  84	190.77
  82	  83	  84	  85	76.33
  83	  84	  85	  86	51.75
  84	  85	  86	  87	32.45
  85	  86	  87	  88	38.26
  86	  87	  88	  89	43.77
