C:\SAS4000\Projects\lrmnr002.s4k
1.0
7
1113    
0
0
   17.50     7.00   2.000000    14.135382
   17.50     5.00   3.000000    13.386478
   18.50     5.00   3.000000    13.060173
   18.50     7.00   2.000000    13.888353
   19.50     7.00   2.000000    13.580687
   19.50     5.00   3.000000    13.737009
   20.50     5.00   3.000000    14.620440
   20.50     7.00   2.000000    13.926484
   21.50     5.00   3.000000    14.921235
   21.50     7.00   2.000000    13.911923
   22.50     7.00   2.000000    14.049170
   22.50     5.00   3.000000    13.552269
   23.50     7.00   2.000000    12.883657
   23.50     5.00   3.000000    13.223055
   24.50     5.00   3.000000    11.792511
   24.50     7.00   2.000000    12.031487
   25.50     7.00   2.000000    11.481060
   25.50     5.00   3.000000    10.449601
   26.50     7.00   2.000000    10.559260
   26.50     5.00   3.000000     9.907226
   27.50     5.00   3.000000    10.061176
   27.50     7.00   2.000000    10.506207
   28.50     5.00   3.000000     9.902488
   28.50     7.00   2.000000    10.987002
    0.50     3.00   5.000000     8.174704
    1.50     3.00   5.000000     8.810633
    2.50     3.00   5.000000    10.647367
    3.50     3.00   5.000000    14.573072
    4.50     3.00   5.000000    17.248236
    5.50     3.00   5.000000    18.363774
    6.50     3.00   5.000000    16.601648
    7.50     3.00   5.000000    15.848481
    8.50     3.00   5.000000    14.981629
    9.50     3.00   5.000000    15.141499
   10.50     3.00   5.000000    15.113077
   11.50     3.00   5.000000    14.763673
   12.50     3.00   5.000000    13.202131
   13.50     3.00   5.000000    11.924505
   14.50     3.00   5.000000    12.492339
   15.50     3.00   5.000000    13.617402
   16.50     3.00   5.000000    14.143197
   17.50     3.00   5.000000    13.152002
   18.50     3.00   5.000000    11.498630
   19.50     3.00   5.000000    12.913972
   20.50     3.00   5.000000    14.740047
   21.50     3.00   5.000000    16.026115
   22.50     3.00   5.000000    15.393739
   23.50     3.00   5.000000    14.864390
   24.50     3.00   5.000000    13.173318
   25.50     3.00   5.000000    12.576468
   26.50     3.00   5.000000    10.832106
   27.50     3.00   5.000000     9.666828
   28.50     3.00   5.000000     8.517504
   29.50     3.00   5.000000     9.958147
   30.50     3.00   5.000000    11.233559
    0.50     6.00   2.000000     9.595064
   30.50     6.00   2.000000    11.720985
    1.50     6.00   2.000000     9.614960
   31.50     6.00   2.000000    12.079093
    2.50     6.00   2.000000     9.930437
   32.50     6.00   2.000000    12.198464
    3.50     6.00   2.000000    11.483667
   33.50     6.00   2.000000    13.632323
    4.50     6.00   2.000000    13.267108
    5.50     6.00   2.000000    15.557873
    6.50     6.00   2.000000    17.455001
    7.50     6.00   2.000000    18.851916
    8.50     6.00   2.000000    18.517960
    9.50     6.00   2.000000    17.221945
   10.50     6.00   2.000000    16.299671
   11.50     6.00   2.000000    15.388290
   12.50     6.00   2.000000    14.556018
   13.50     6.00   2.000000    13.611008
   14.50     6.00   2.000000    14.101277
   15.50     6.00   2.000000    13.925064
   16.50     6.00   2.000000    13.457656
   17.50     6.00   2.000000    13.164791
   18.50     6.00   2.000000    13.230523
   19.50     6.00   2.000000    14.195840
   20.50     6.00   2.000000    14.990806
   21.50     6.00   2.000000    15.672207
   22.50     6.00   2.000000    15.529452
   23.50     6.00   2.000000    16.134827
   24.50     6.00   2.000000    15.650243
   25.50     6.00   2.000000    15.177028
   26.50     6.00   2.000000    13.841221
   27.50     6.00   2.000000    12.810946
   28.50     6.00   2.000000    12.605906
   29.50     6.00   2.000000    12.263834
    0.50     4.00   3.000000    10.165386
   28.50     4.00   3.000000    13.269003
    1.50     4.00   3.000000     9.557169
   29.50     4.00   3.000000    11.834670
    2.50     4.00   3.000000     8.443050
   30.50     4.00   3.000000    11.735227
    3.50     4.00   3.000000     8.607894
   31.50     4.00   3.000000    12.005198
    4.50     4.00   3.000000    10.856974
   32.50     4.00   3.000000    12.643733
    5.50     4.00   3.000000    14.578284
   33.50     4.00   3.000000    14.627547
    6.50     4.00   3.000000    17.606110
   34.50     4.00   3.000000    13.703717
    7.50     4.00   3.000000    20.018137
   35.50     4.00   3.000000    14.648388
    8.50     4.00   3.000000    20.340248
    9.50     4.00   3.000000    18.570542
   10.50     4.00   3.000000    16.596202
   11.50     4.00   3.000000    15.976615
   12.50     4.00   3.000000    15.715139
   13.50     4.00   3.000000    14.612251
   14.50     4.00   3.000000    14.081855
   15.50     4.00   3.000000    13.068159
   16.50     4.00   3.000000    12.759313
   17.50     4.00   3.000000    12.416629
   18.50     4.00   3.000000    13.958697
   19.50     4.00   3.000000    13.765431
   20.50     4.00   3.000000    13.930851
   21.50     4.00   3.000000    15.445074
   22.50     4.00   3.000000    16.050763
   23.50     4.00   3.000000    17.337850
   24.50     4.00   3.000000    17.204419
   25.50     4.00   3.000000    16.366936
   26.50     4.00   3.000000    15.211131
